dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
kdd_cup_2018/H/long,TimeCopilot,3749.060258720233,3749.060258720233,20.85742370182872,0.8890995388179236,0.8079501852021018,0.5189074197858488,7.013746450656254,61.22957013339415,1.4366931066953987,0.4893994321789215,0.3849020181445635,Nature,1
loop_seattle/5T/medium,TimeCopilot,91.89616216504422,91.89616216504422,5.539860932182706,0.8733779213101647,0.2020404075908845,0.1242581979490121,7.010223874927585,9.586248597081353,0.1705590630577438,0.0985655108455,0.0779317808573487,Transport,1
loop_seattle/5T/long,TimeCopilot,103.87713850825264,103.87713850825264,5.877362109814138,0.9246709375431028,0.2203663363779108,0.1302918652684323,7.607695791376257,10.192013466840232,0.1801968833896766,0.1039129646155602,0.0825205255501027,Transport,1
loop_seattle/H/medium,TimeCopilot,67.03437800100382,67.03437800100382,4.690721959654033,0.960004813793002,0.1283225087183277,0.1062739279444839,7.64258239012304,8.187452473205802,0.1447123020102736,0.0829079832943311,0.0662531361127574,Transport,1
loop_seattle/H/long,TimeCopilot,61.63193522039938,61.63193522039938,4.449377950039387,0.9288152237437238,0.1452275329402471,0.103536223598514,7.672139024610319,7.850600946449856,0.1403007520687224,0.0795163423649511,0.0634693263389799,Transport,1
sz_taxi/15T/medium,TimeCopilot,16.68829077621492,16.68829077621492,2.781690230417826,0.5422811668614599,11315607215464.805,0.4060625989176216,4.082645134922943,4.085130447882285,0.3801895751446503,0.2588827065326193,0.2054225622141657,Transport,1
sz_taxi/15T/long,TimeCopilot,15.791843283823134,15.791843283823134,2.716249785140945,0.513437455262997,6939700734825.638,0.3986251177413522,3.8419648813114446,3.9738952280883217,0.3678166635439368,0.2514112416101858,0.1988893924747305,Transport,1
m_dense/H/medium,TimeCopilot,36314.90065073107,36314.90065073107,81.83677391557782,0.7082179624690915,0.2662889519367311,0.1956927872485066,7.659151841401352,190.56468888734625,0.3315584833736085,0.1423856476352665,0.1169567893342185,Transport,1
m_dense/H/long,TimeCopilot,34588.5355385789,34588.5355385789,82.31542899936069,0.7107437744786543,0.2659307000846568,0.1951701660002182,7.377930730291568,185.9799331610239,0.32195875713509,0.1425001760309806,0.1167201555199573,Transport,1
ett1/15T/medium,TimeCopilot,10.669296538760028,10.669296538760028,1.6763438866116358,1.0468210551045485,0.738629461774757,0.4067305380016467,7.888985670219296,3.2663889141925564,0.622576956663064,0.3195128022608395,0.2522581108329753,Energy,7
