dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
jena_weather/H/long,Xihe-ultra,1589.805191798942,1850.054794973545,12.363274016203704,0.9639472061702166,1.884502952508058,0.45252440185341386,10.76177176367806,39.87236125186144,0.24007580528684322,0.074440612,0.060101553771869605,Nature,21
kdd_cup_2018/D/short,Xihe-ultra,2757.570635337626,3010.2399770848506,21.72747438112672,1.2234100180682035,0.5041918572545948,0.48092943484168904,11.426541218868598,52.51257597,1.176337479859773,0.4867185047306106,0.38806646988222016,Nature,1
kdd_cup_2018/H/short,Xihe-ultra,4283.361326359506,4410.762774326932,22.369625439539472,0.9458608796544428,0.839509992,0.5003059568821207,9.233030405704833,65.44739357957279,1.3699324767747911,0.46823677318262913,0.37885680617596507,Nature,1
kdd_cup_2018/H/medium,Xihe-ultra,4866.814232995309,5169.453232,25.51976239260311,1.060943294578158,0.9054029475243793,0.5758564478194169,9.918730083255399,69.7625561,1.4602566575306746,0.5341748499197597,0.42709019311192614,Nature,1
kdd_cup_2018/H/long,Xihe-ultra,3831.5001640487226,4174.003635436868,24.158918492319003,1.0252590932213814,0.8978229028557092,0.6215887210991505,8.903214506,61.89911278886574,1.4524033169241166,0.566865853,0.450068242,Nature,1
m4_daily/D/short,Xihe-ultra,395367.4990180084,356322.1734,173.79005759960728,3.246458191750085,0.035817587,0.030935586553347723,30.038756062985456,628.7825530483558,0.097129527,0.026845761,0.021349966950719668,Econ/Fin,1
m4_hourly/H/short,Xihe-ultra,1189643.203,1141256.0389917884,195.5065312108638,0.7439293956315816,0.078980642,0.074230568,6.9514040881146455,1090.7076615030444,0.14890568640947974,0.02669096,0.021217149746001165,Econ/Fin,1
m4_monthly/M/short,Xihe-ultra,1861687.684591674,1884883.1578736748,554.1433499230952,0.9283490505012215,0.15499396063782472,0.13084213194147845,8.848394636,1364.4367645998382,0.28357680042482325,0.11517001170367262,0.09301896,Econ/Fin,1
m4_quarterly/Q/short,Xihe-ultra,1765062.289514122,1814001.521946145,563.0612539902414,1.1829328735162112,0.11233595486304529,0.10420648440574239,10.42340768071629,1328.556468319703,0.2223769574836663,0.094246539,0.075217666,Econ/Fin,1
m4_weekly/W/short,Xihe-ultra,302164.47202565224,325163.26729211037,275.7665702153883,2.0732618992708964,0.063938987,0.065408315,14.651009066462853,549.6948899395484,0.1001458842748208,0.050240393,0.039268817,Econ/Fin,1
m4_yearly/A/short,Xihe-ultra,3503978.194543601,3599349.066222891,898.3659318652897,3.3786454870854623,0.1680590909115393,0.15276711644068547,38.71500837613783,1871.8916086524885,0.30016649479171814,0.1440571406815687,0.11769839727380092,Econ/Fin,1
restaurant/D/short,Xihe-ultra,137.6293524,141.3862269815212,7.082669923940781,0.6791176103861518,0.6307656485410431,0.3933847340531922,5.584243792021378,11.731553708360288,0.5399132833955744,0.32596088028108533,0.2573412677222934,Sales,1
saugeen/D/short,Xihe-ultra,1259.6886458333333,1453.4838541666666,14.460890299479166,3.213345540430402,0.3046558634440104,0.36568684053251727,49.04846795439426,35.49209272265209,1.1495973398250232,0.4683916823302077,0.39481831273327983,Nature,1
